time,frame,x,y,size_inv,roll,pitch,thrust,yaw
0.0006489753723144531,1,179,72,0.001736111111111111,1501.9000000000001,1488.8799283154121,1214.0,1500
0.0247039794921875,2,179,72,0.001736111111111111,1501.9000000000001,1488.8799283154121,1214.0,1500
0.04781794548034668,3,180,72,0.0017921146953405018,1502.0,1490.0,1214.0,1500
0.07059502601623535,4,179,68,0.003703703703703704,1501.9000000000001,1510,1215,1500
0.09319710731506348,5,179,73,0.001644736842105263,1501.9000000000001,1487.0524429352952,1213.5,1500
0.1159970760345459,6,179,72,0.0017921146953405018,1501.9000000000001,1490.0,1214.0,1500
0.13888096809387207,7,179,73,0.001697792869269949,1501.9000000000001,1488.113563478589,1213.5,1500
0.1622629165649414,8,179,73,0.001697792869269949,1501.9000000000001,1488.113563478589,1213.5,1500
0.18517303466796875,9,179,72,0.001851851851851852,1501.9000000000001,1491.1947431302269,1214.0,1500
0.20798206329345703,10,180,73,0.001697792869269949,1502.0,1488.113563478589,1213.5,1500
0.23108291625976562,11,180,73,0.001644736842105263,1502.0,1487.0524429352952,1213.5,1500
0.25529003143310547,12,180,72,0.0017921146953405018,1502.0,1490.0,1214.0,1500
0.27915191650390625,13,180,73,0.001697792869269949,1502.0,1488.113563478589,1213.5,1500
0.30343198776245117,14,180,73,0.001697792869269949,1502.0,1488.113563478589,1213.5,1500
0.32734203338623047,15,180,73,0.001697792869269949,1502.0,1488.113563478589,1213.5,1500
0.3512229919433594,16,179,73,0.0017543859649122807,1501.9000000000001,1489.2454253914357,1213.5,1500
0.37512707710266113,17,179,73,0.0017543859649122807,1501.9000000000001,1489.2454253914357,1213.5,1500
0.39902710914611816,18,180,73,0.0017921146953405018,1502.0,1490.0,1213.5,1500
0.42330312728881836,19,180,73,0.001697792869269949,1502.0,1488.113563478589,1213.5,1500
0.4471909999847412,20,180,74,0.0017543859649122807,1502.0,1489.2454253914357,1213.0,1500
0.4710710048675537,21,180,74,0.001697792869269949,1502.0,1488.113563478589,1213.0,1500
0.4947679042816162,22,180,74,0.0017543859649122807,1502.0,1489.2454253914357,1213.0,1500
0.5180280208587646,23,180,74,0.0017543859649122807,1502.0,1489.2454253914357,1213.0,1500
0.5412979125976562,24,181,74,0.001697792869269949,1502.0999999999999,1488.113563478589,1213.0,1500
0.5645110607147217,25,180,74,0.0017543859649122807,1502.0,1489.2454253914357,1213.0,1500
0.5876510143280029,26,181,74,0.0017543859649122807,1502.0999999999999,1489.2454253914357,1213.0,1500
0.6108379364013672,27,182,74,0.0017921146953405018,1502.2,1490.0,1213.0,1500
0.6339960098266602,28,182,74,0.001697792869269949,1502.2,1488.113563478589,1213.0,1500
0.6570549011230469,29,182,74,0.0017921146953405018,1502.2,1490.0,1213.0,1500
0.6809189319610596,30,182,75,0.001697792869269949,1502.2,1488.113563478589,1212.5,1500
0.7044780254364014,31,182,73,0.0022222222222222222,1502.2,1498.6021505376343,1213.5,1500
0.727895975112915,32,183,75,0.001697792869269949,1502.3,1488.113563478589,1212.5,1500
0.75136399269104,33,181,72,0.002849002849002849,1502.0999999999999,1510,1214.0,1500
0.774683952331543,34,182,75,0.0017543859649122807,1502.2,1489.2454253914357,1212.5,1500
0.7981839179992676,35,181,79,0.003367003367003367,1502.0999999999999,1510,1210.5,1500
0.8215351104736328,36,183,74,0.0017921146953405018,1502.3,1490.0,1213.0,1500
0.8450911045074463,37,183,74,0.0017921146953405018,1502.3,1490.0,1213.0,1500
0.86857008934021,38,184,75,0.001697792869269949,1502.4000000000001,1488.113563478589,1212.5,1500
0.8920700550079346,39,183,74,0.0019157088122605363,1502.3,1492.4718823384007,1213.0,1500
0.9155120849609375,40,184,74,0.0017921146953405018,1502.4000000000001,1490.0,1213.0,1500
0.9390459060668945,41,184,74,0.0017921146953405018,1502.4000000000001,1490.0,1213.0,1500
0.9626049995422363,42,184,75,0.001697792869269949,1502.4000000000001,1488.113563478589,1212.5,1500
0.9861280918121338,43,184,75,0.001644736842105263,1502.4000000000001,1487.0524429352952,1212.5,1500
1.009558916091919,44,184,75,0.001644736842105263,1502.4000000000001,1487.0524429352952,1212.5,1500
1.0332069396972656,45,185,75,0.001697792869269949,1502.5,1488.113563478589,1212.5,1500
1.0569500923156738,46,185,75,0.001697792869269949,1502.5,1488.113563478589,1212.5,1500
1.080622911453247,47,184,75,0.001851851851851852,1502.4000000000001,1491.1947431302269,1212.5,1500
1.104248046875,48,184,75,0.001851851851851852,1502.4000000000001,1491.1947431302269,1212.5,1500
1.1277360916137695,49,184,75,0.0017543859649122807,1502.4000000000001,1489.2454253914357,1212.5,1500
1.1511781215667725,50,184,75,0.0017543859649122807,1502.4000000000001,1489.2454253914357,1212.5,1500
1.1746690273284912,51,185,75,0.0017921146953405018,1502.5,1490.0,1212.5,1500
1.1981151103973389,52,185,76,0.001697792869269949,1502.5,1488.113563478589,1212.0,1500
1.2216699123382568,53,185,75,0.001736111111111111,1502.5,1488.8799283154121,1212.5,1500
1.2451720237731934,54,185,75,0.001697792869269949,1502.5,1488.113563478589,1212.5,1500
1.2686750888824463,55,185,75,0.001851851851851852,1502.5,1491.1947431302269,1212.5,1500
1.2921359539031982,56,185,73,0.002304147465437788,1502.5,1500.2406554019458,1213.5,1500
1.3156991004943848,57,185,76,0.0017543859649122807,1502.5,1489.2454253914357,1212.0,1500
1.3394300937652588,58,185,76,0.001851851851851852,1502.5,1491.1947431302269,1212.0,1500
1.3631501197814941,59,185,76,0.0017543859649122807,1502.5,1489.2454253914357,1212.0,1500
1.3866560459136963,60,185,75,0.001851851851851852,1502.5,1491.1947431302269,1212.5,1500
1.4103081226348877,61,185,75,0.001851851851851852,1502.5,1491.1947431302269,1212.5,1500
1.4339349269866943,62,185,76,0.001644736842105263,1502.5,1487.0524429352952,1212.0,1500
1.4574410915374756,63,185,76,0.001697792869269949,1502.5,1488.113563478589,1212.0,1500
