time,frame,x,y,size_inv,roll,pitch,thrust,yaw
0.00021409988403320312,1,,,,1500.0,1500,1150.0,1500.0
0.02159595489501953,2,,,,1500.0,1500,1150.0,1500.0
0.04262804985046387,3,,,,1500.0,1500,1150.0,1500.0
0.06363797187805176,4,,,,1500.0,1500,1150.0,1500.0
0.08481097221374512,5,,,,1500.0,1500,1150.0,1500.0
0.1058359146118164,6,,,,1500.0,1500,1150.0,1500.0
0.12684297561645508,7,,,,1500.0,1500,1150.0,1500.0
0.14783096313476562,8,,,,1500.0,1500,1150.0,1500.0
0.16881394386291504,9,,,,1500.0,1500,1150.0,1500.0
0.18978595733642578,10,,,,1500.0,1500,1150.0,1500.0
0.21088099479675293,11,,,,1500.0,1500,1150.0,1500.0
0.2321760654449463,12,,,,1500.0,1500,1150.0,1500.0
0.253385066986084,13,,,,1500.0,1500,1150.0,1500.0
0.2745950222015381,14,,,,1500.0,1500,1150.0,1500.0
0.29579591751098633,15,,,,1500.0,1500,1150.0,1500.0
0.31700992584228516,16,,,,1500.0,1500,1150.0,1500.0
0.33825206756591797,17,,,,1500.0,1500,1150.0,1500.0
0.3594629764556885,18,,,,1500.0,1500,1150.0,1500.0
0.38067197799682617,19,,,,1500.0,1500,1150.0,1500.0
0.40201807022094727,20,,,,1500.0,1500,1150.0,1500.0
0.42325901985168457,21,,,,1500.0,1500,1150.0,1500.0
0.44449305534362793,22,,,,1500.0,1500,1150.0,1500.0
0.46575188636779785,23,,,,1500.0,1500,1150.0,1500.0
0.4869821071624756,24,,,,1500.0,1500,1150.0,1500.0
0.5081830024719238,25,,,,1500.0,1500,1150.0,1500.0
0.5293829441070557,26,,,,1500.0,1500,1150.0,1500.0
0.5505790710449219,27,,,,1500.0,1500,1150.0,1500.0
0.5717840194702148,28,,,,1500.0,1500,1150.0,1500.0
0.5930171012878418,29,,,,1500.0,1500,1150.0,1500.0
0.6142239570617676,30,,,,1500.0,1500,1150.0,1500.0
0.6354389190673828,31,,,,1500.0,1500,1150.0,1500.0
0.6566510200500488,32,,,,1500.0,1500,1150.0,1500.0
0.6778628826141357,33,,,,1500.0,1500,1150.0,1500.0
0.699070930480957,34,,,,1500.0,1500,1150.0,1500.0
0.7202808856964111,35,,,,1500.0,1500,1150.0,1500.0
0.7414829730987549,36,,,,1500.0,1500,1150.0,1500.0
0.7626888751983643,37,,,,1500.0,1500,1150.0,1500.0
0.7838830947875977,38,,,,1500.0,1500,1150.0,1500.0
0.8050799369812012,39,,,,1500.0,1500,1150.0,1500.0
0.826287031173706,40,,,,1500.0,1500,1150.0,1500.0
0.8474938869476318,41,,,,1500.0,1500,1150.0,1500.0
0.8687078952789307,42,,,,1500.0,1500,1150.0,1500.0
0.8899040222167969,43,,,,1500.0,1500,1150.0,1500.0
0.9111340045928955,44,,,,1500.0,1500,1150.0,1500.0
0.9323840141296387,45,,,,1500.0,1500,1150.0,1500.0
0.9535939693450928,46,,,,1500.0,1500,1150.0,1500.0
0.9748098850250244,47,,,,1500.0,1500,1150.0,1500.0
0.9960169792175293,48,,,,1500.0,1500,1150.0,1500.0
1.0172219276428223,49,,,,1500.0,1500,1150.0,1500.0
1.0384399890899658,50,,,,1500.0,1500,1150.0,1500.0
1.0596439838409424,51,,,,1500.0,1500,1150.0,1500.0
1.0808489322662354,52,,,,1500.0,1500,1150.0,1500.0
1.1021249294281006,53,,,,1500.0,1500,1150.0,1500.0
1.1233439445495605,54,,,,1500.0,1500,1150.0,1500.0
1.1445190906524658,55,,,,1500.0,1500,1150.0,1500.0
1.165769100189209,56,,,,1500.0,1500,1150.0,1500.0
1.1869730949401855,57,,,,1500.0,1500,1150.0,1500.0
1.2081730365753174,58,,,,1500.0,1500,1150.0,1500.0
1.229391098022461,59,,,,1500.0,1500,1150.0,1500.0
1.250586986541748,60,,,,1500.0,1500,1150.0,1500.0
1.271780014038086,61,,,,1500.0,1500,1150.0,1500.0
1.2929809093475342,62,,,,1500.0,1500,1150.0,1500.0
1.3141870498657227,63,,,,1500.0,1500,1150.0,1500.0
1.335447072982788,64,,,,1500.0,1500,1150.0,1500.0
1.3566770553588867,65,,,,1500.0,1500,1150.0,1500.0
1.3779199123382568,66,,,,1500.0,1500,1150.0,1500.0
1.3991599082946777,67,,,,1500.0,1500,1150.0,1500.0
1.4203839302062988,68,,,,1500.0,1500,1150.0,1500.0
1.4418020248413086,69,,,,1500.0,1500,1150.0,1500.0
1.4640259742736816,70,,,,1500.0,1500,1150.0,1500.0
1.4864599704742432,71,,,,1500.0,1500,1150.0,1500.0
1.5087180137634277,72,,,,1500.0,1500,1150.0,1500.0
1.5309860706329346,73,,,,1500.0,1500,1150.0,1500.0
1.5532989501953125,74,,,,1500.0,1500,1150.0,1500.0
1.575571060180664,75,,,,1500.0,1500,1150.0,1500.0
1.597790002822876,76,,,,1500.0,1500,1150.0,1500.0
1.6200060844421387,77,,,,1500.0,1500,1150.0,1500.0
1.6422228813171387,78,,,,1500.0,1500,1150.0,1500.0
1.6648080348968506,79,,,,1500.0,1500,1150.0,1500.0
1.6870670318603516,80,,,,1500.0,1500,1150.0,1500.0
1.709291934967041,81,,,,1500.0,1500,1150.0,1500.0
1.7315149307250977,82,,,,1500.0,1500,1150.0,1500.0
1.7537291049957275,83,,,,1500.0,1500,1150.0,1500.0
1.7759480476379395,84,,,,1500.0,1500,1150.0,1500.0
