time,frame,x,y,size_inv,roll,pitch,thrust,yaw
0.00017499923706054688,1,137,60,0.004629629629629629,1497.7,1490.0,1415,1500
0.021361112594604492,2,137,60,0.004629629629629629,1497.7,1490.0,1415,1500
0.04227805137634277,3,137,60,0.004629629629629629,1497.7,1490.0,1415,1500
0.06313395500183105,4,137,60,0.004629629629629629,1497.7,1490.0,1415,1500
0.08401012420654297,5,137,60,0.004629629629629629,1497.7,1490.0,1415,1500
0.10479211807250977,6,137,60,0.004629629629629629,1497.7,1490.0,1415,1500
0.12561297416687012,7,137,60,0.004629629629629629,1497.7,1490.0,1415,1500
0.14638805389404297,8,137,60,0.004629629629629629,1497.7,1490.0,1415,1500
0.16713500022888184,9,138,60,0.0043859649122807015,1497.8,1485.1267056530214,1415,1500
0.1878950595855713,10,138,60,0.005952380952380952,1497.8,1516.4550264550264,1415,1500
0.20876407623291016,11,138,60,0.0043859649122807015,1497.8,1485.1267056530214,1415,1500
0.22972917556762695,12,137,60,0.004629629629629629,1497.7,1490.0,1415,1500
0.25064802169799805,13,137,60,0.004629629629629629,1497.7,1490.0,1415,1500
0.27155208587646484,14,138,60,0.005952380952380952,1497.8,1516.4550264550264,1415,1500
0.2924771308898926,15,137,60,0.005050505050505051,1497.7,1498.4175084175085,1415,1500
0.3133890628814697,16,137,60,0.005050505050505051,1497.7,1498.4175084175085,1415,1500
0.3343040943145752,17,139,60,0.006493506493506494,1497.9,1527.2775372775372,1415,1500
0.3552060127258301,18,139,59,0.0043859649122807015,1497.9,1485.1267056530214,1415,1500
0.3761169910430908,19,138,59,0.005050505050505051,1497.8,1498.4175084175085,1415,1500
0.39701318740844727,20,140,59,0.006493506493506494,1498.0,1527.2775372775372,1415,1500
0.41791510581970215,21,141,59,0.006060606060606061,1498.1,1518.6195286195286,1415,1500
0.4389040470123291,22,141,59,0.007142857142857143,1498.1,1530,1415,1500
0.4597911834716797,23,141,60,0.005555555555555556,1498.1,1508.5185185185185,1415,1500
0.4807150363922119,24,144,60,0.005555555555555556,1498.4,1508.5185185185185,1415,1500
0.5016181468963623,25,144,60,0.005555555555555556,1498.4,1508.5185185185185,1415,1500
0.5225231647491455,26,143,59,0.006493506493506494,1498.3,1527.2775372775372,1415,1500
0.5434410572052002,27,143,58,0.007142857142857143,1498.3,1530,1415,1500
0.5643031597137451,28,143,58,0.007142857142857143,1498.3,1530,1415,1500
0.5851631164550781,29,143,59,0.006172839506172839,1498.3,1520.8641975308642,1415,1500
0.6060781478881836,30,145,60,0.005681818181818182,1498.5,1511.0437710437711,1415,1500
0.626971960067749,31,145,61,0.004629629629629629,1498.5,1490.0,1415,1500
0.6478660106658936,32,145,61,0.005050505050505051,1498.5,1498.4175084175085,1415,1500
0.6688311100006104,33,145,60,0.005050505050505051,1498.5,1498.4175084175085,1415,1500
0.6897411346435547,34,145,59,0.004329004329004329,1498.5,1483.987493987494,1415,1500
0.7106530666351318,35,146,58,0.006666666666666667,1498.6,1530,1415,1500
0.731518030166626,36,146,60,0.00625,1498.6,1522.4074074074074,1415,1500
0.7524330615997314,37,146,63,0.005555555555555556,1498.6,1508.5185185185185,1415,1500
0.7733399868011475,38,144,66,0.006493506493506494,1498.4,1527.2775372775372,1415,1500
0.7942550182342529,39,143,67,0.005050505050505051,1498.3,1498.4175084175085,1415,1500
0.8151800632476807,40,144,66,0.005952380952380952,1498.4,1516.4550264550264,1415,1500
0.8360860347747803,41,144,66,0.004545454545454545,1498.4,1488.3164983164984,1415,1500
0.8569719791412354,42,144,63,0.007142857142857143,1498.4,1530,1415,1500
0.8778390884399414,43,145,64,0.006060606060606061,1498.5,1518.6195286195286,1415,1500
0.8988080024719238,44,145,66,0.005050505050505051,1498.5,1498.4175084175085,1415,1500
0.9197211265563965,45,145,67,0.005050505050505051,1498.5,1498.4175084175085,1415,1500
0.9406299591064453,46,145,68,0.005050505050505051,1498.5,1498.4175084175085,1415,1500
0.9615271091461182,47,144,69,0.004329004329004329,1498.4,1483.987493987494,1415,1500
0.9824371337890625,48,142,67,0.005555555555555556,1498.2,1508.5185185185185,1415,1500
1.0033810138702393,49,145,68,0.005050505050505051,1498.5,1498.4175084175085,1415,1500
1.0245370864868164,50,144,70,0.005291005291005291,1498.4,1503.2275132275133,1415,1500
1.045478105545044,51,144,71,0.007142857142857143,1498.4,1530,1415,1500
1.066349983215332,52,144,73,0.006493506493506494,1498.4,1527.2775372775372,1415,1500
1.0872440338134766,53,145,73,0.005050505050505051,1498.5,1498.4175084175085,1415,1500
1.1081831455230713,54,143,73,0.005952380952380952,1498.3,1516.4550264550264,1415,1500
1.129127025604248,55,143,73,0.004329004329004329,1498.3,1483.987493987494,1415,1500
