time,frame,x,y,size_inv,roll,pitch,thrust,yaw
0.0005400180816650391,1,153,129,0.003246753246753247,1498.075,1490.0,1367.75,1500
0.023958921432495117,2,154,129,0.002976190476190476,1498.175,1485.9415584415585,1367.75,1500
0.04710102081298828,3,155,129,0.003105590062111801,1498.3,1487.8825522303782,1367.75,1500
0.07016706466674805,4,155,128,0.002976190476190476,1498.175,1485.9415584415585,1368.0,1500
0.09302592277526855,5,156,128,0.003105590062111801,1498.325,1487.8825522303782,1368.0,1500
0.1161649227142334,6,157,127,0.003105590062111801,1498.5,1487.8825522303782,1368.25,1500
0.1392049789428711,7,158,127,0.003105590062111801,1498.7,1487.8825522303782,1368.25,1500
0.16237497329711914,8,158,127,0.003246753246753247,1498.6500000000001,1490.0,1368.25,1500
0.18557095527648926,9,159,127,0.002976190476190476,1498.875,1485.9415584415585,1368.25,1500
0.20862197875976562,10,160,127,0.003105590062111801,1499.125,1487.8825522303782,1368.25,1500
0.23191094398498535,11,160,127,0.0030303030303030303,1499.3,1486.7532467532467,1368.25,1500
0.25565409660339355,12,160,127,0.003246753246753247,1499.45,1490.0,1368.25,1500
0.2792229652404785,13,160,127,0.002777777777777778,1499.575,1482.9653679653679,1368.25,1500
0.30279994010925293,14,160,126,0.003105590062111801,1499.7,1487.8825522303782,1368.5,1500
0.3264191150665283,15,159,127,0.003246753246753247,1499.5250000000001,1490.0,1368.25,1500
0.349898099899292,16,159,127,0.002898550724637681,1499.575,1484.7769621682664,1368.25,1500
0.37346601486206055,17,159,126,0.003105590062111801,1499.5999999999999,1487.8825522303782,1368.5,1500
0.3969900608062744,18,158,126,0.003105590062111801,1499.3499999999999,1487.8825522303782,1368.5,1500
0.42058706283569336,19,158,126,0.003105590062111801,1499.325,1487.8825522303782,1368.5,1500
0.4441409111022949,20,157,126,0.002976190476190476,1499.0,1485.9415584415585,1368.5,1500
0.4677770137786865,21,157,126,0.002898550724637681,1498.925,1484.7769621682664,1368.5,1500
0.4913051128387451,22,156,125,0.002976190476190476,1498.575,1485.9415584415585,1368.75,1500
0.5149879455566406,23,156,124,0.003105590062111801,1498.4749999999999,1487.8825522303782,1369.0,1500
0.5385150909423828,24,155,124,0.003246753246753247,1498.0999999999999,1490.0,1369.0,1500
0.5620789527893066,25,155,124,0.002976190476190476,1498.0,1485.9415584415585,1369.0,1500
0.5857329368591309,26,155,124,0.003105590062111801,1497.9000000000001,1487.8825522303782,1369.0,1500
0.6093220710754395,27,156,124,0.002898550724637681,1498.075,1484.7769621682664,1369.0,1500
0.6329250335693359,28,156,123,0.003246753246753247,1498.0250000000001,1490.0,1369.25,1500
0.6565968990325928,29,157,122,0.002976190476190476,1498.25,1485.9415584415585,1369.5,1500
0.6801159381866455,30,158,122,0.003205128205128205,1498.5250000000001,1489.3756243756243,1369.5,1500
0.7036941051483154,31,159,121,0.002976190476190476,1498.825,1485.9415584415585,1369.75,1500
0.7272100448608398,32,161,121,0.002898550724637681,1499.45,1484.7769621682664,1369.75,1500
0.7507789134979248,33,162,120,0.003105590062111801,1499.8499999999999,1487.8825522303782,1370.0,1500
0.7744040489196777,34,163,120,0.002976190476190476,1500.3,1485.9415584415585,1370.0,1500
0.7979800701141357,35,164,119,0.003105590062111801,1500.7750000000001,1487.8825522303782,1370.25,1500
0.8214819431304932,36,164,119,0.002976190476190476,1501.0,1485.9415584415585,1370.25,1500
0.8451640605926514,37,164,119,0.003105590062111801,1501.2,1487.8825522303782,1370.25,1500
0.8686749935150146,38,163,119,0.0030303030303030303,1501.125,1486.7532467532467,1370.25,1500
0.8923399448394775,39,163,118,0.002976190476190476,1501.2750000000001,1485.9415584415585,1370.5,1500
0.9160001277923584,40,162,118,0.002976190476190476,1501.125,1485.9415584415585,1370.5,1500
0.9396259784698486,41,160,119,0.002898550724637681,1500.6500000000001,1484.7769621682664,1370.25,1500
0.9632270336151123,42,159,119,0.002898550724637681,1500.3499999999999,1484.7769621682664,1370.25,1500
0.9867990016937256,43,158,119,0.003105590062111801,1500.0,1487.8825522303782,1370.25,1500
1.0103049278259277,44,156,120,0.0030303030303030303,1499.325,1486.7532467532467,1370.0,1500
1.0341720581054688,45,155,120,0.003246753246753247,1498.8499999999999,1490.0,1370.0,1500
1.0577609539031982,46,155,120,0.003105590062111801,1498.625,1487.8825522303782,1370.0,1500
1.0813100337982178,47,154,121,0.002898550724637681,1498.125,1484.7769621682664,1369.75,1500
1.1050240993499756,48,154,121,0.003105590062111801,1497.9000000000001,1487.8825522303782,1369.75,1500
