time,x,y,size_inv,roll,pitch,thrust,yaw
0.0008909702301025391,165,25,0.005847953216374269,1515.0,1499.0,1350,1505.0
0.025290966033935547,163,26,0.004545454545454545,1514.0,1499.0,1350,1503.0
0.04979205131530762,162,28,0.002840909090909091,1514.0,1499.0,1350,1502.0
0.0737600326538086,163,26,0.004329004329004329,1519.0,1499.0,1350,1503.0
0.09691596031188965,166,25,0.004784688995215311,1520,1499.0,1350,1506.0
0.11993098258972168,162,25,0.005050505050505051,1520,1499.0,1350,1502.0
0.14283514022827148,165,14,0.005714285714285714,1520,1499.0,1350,1505.0
0.16608405113220215,164,24,0.005263157894736842,1520,1499.0,1350,1504.0
0.18919897079467773,165,13,0.0044444444444444444,1520,1499.0,1350,1505.0
0.21234703063964844,166,25,0.004901960784313725,1520,1499.0,1350,1506.0
0.23571014404296875,164,25,0.003968253968253968,1520,1499.0,1350,1504.0
0.25951099395751953,164,26,0.004132231404958678,1520,1499.0,1350,1504.0
0.28345513343811035,164,24,0.005555555555555556,1520,1499.0,1350,1504.0
0.3072669506072998,163,27,0.004329004329004329,1520,1499.0,1350,1503.0
0.33086609840393066,161,26,0.004761904761904762,1520,1499.0,1350,1501.0
0.3544580936431885,160,12,0.004807692307692308,1520,1499.0,1350,1500.0
0.3780651092529297,160,24,0.0058823529411764705,1520,1499.0,1350,1500.0
0.40181994438171387,157,26,0.0033444816053511705,1518.0,1499.0,1350,1497.0
0.42560815811157227,156,26,0.004329004329004329,1507.0,1499.0,1350,1496.0
0.4494969844818115,154,27,0.003663003663003663,1491.0,1499.0,1350,1494.0
0.47336292266845703,152,30,0.0043859649122807015,1480,1499.0,1350,1492.0
0.49716806411743164,153,19,0.004273504273504274,1480,1499.0,1350,1493.0
0.5208470821380615,152,33,0.0034965034965034965,1480,1499.0,1350,1492.0
0.5445921421051025,152,36,0.0025252525252525255,1480,1499.0,1350,1492.0
0.5682721138000488,155,33,0.0053475935828877,1480,1499.0,1350,1495.0
0.5921571254730225,156,35,0.003663003663003663,1480,1499.0,1350,1496.0
0.6157820224761963,157,20,0.004,1480,1499.0,1350,1497.0
0.639578104019165,159,37,0.003076923076923077,1480,1499.0,1350,1499.0
0.6634809970855713,158,39,0.004132231404958678,1480,1499.0,1350,1498.0
0.6872880458831787,159,40,0.003968253968253968,1480,1499.0,1350,1499.0
0.7109589576721191,159,29,0.0044444444444444444,1480,1499.0,1350,1499.0
0.7347779273986816,157,46,0.005,1480,1499.0,1343.28,1497.0
0.7587189674377441,158,51,0.003105590062111801,1480,1499.0,1322.5599999999999,1498.0
0.782707929611206,158,55,0.0033444816053511705,1480,1499.0,1298.8,1498.0
0.806549072265625,157,82,0.00411522633744856,1480,1499.0,1250,1497.0
0.8301999568939209,157,83,0.0034965034965034965,1480,1499.0,1250,1497.0
0.8538129329681396,158,85,0.0038314176245210726,1480,1499.0,1250,1498.0
0.8774011135101318,157,82,0.0018796992481203006,1480,1499.0,1250,1497.0
0.901076078414917,157,83,0.0016666666666666668,1480,1499.0,1250,1497.0
0.9247629642486572,156,86,0.0014992503748125937,1480,1499.0,1250,1496.0
0.9485790729522705,156,90,0.0016420361247947454,1480,1499.0,1250,1496.0
0.9725570678710938,155,91,0.0016233766233766235,1480,1499.0,1250,1495.0
0.9963250160217285,154,94,0.0017857142857142857,1480,1499.0,1250,1494.0
1.0200750827789307,154,94,0.001388888888888889,1480,1499.0,1256.4000000000001,1494.0
1.0440289974212646,154,97,0.0015151515151515152,1480,1499.0,1250,1494.0
1.0677261352539062,154,97,0.001388888888888889,1480,1499.0,1250,1494.0
1.0916340351104736,154,103,0.0018148820326678765,1480,1499.0,1250,1494.0
1.1152961254119873,154,105,0.0018148820326678765,1480,1499.0,1250,1494.0
1.1388330459594727,153,105,0.0017857142857142857,1480,1499.0,1250,1493.0
1.1626880168914795,154,106,0.0017241379310344827,1480,1499.0,1250,1494.0
1.186295986175537,153,107,0.001358695652173913,1480,1499.0,1250,1493.0
1.2100410461425781,152,108,0.0014492753623188406,1480,1499.0,1250,1492.0
1.2338600158691406,153,112,0.0015360983102918587,1480,1499.0,1250,1493.0
1.2575650215148926,153,114,0.001697792869269949,1480,1499.0,1250,1493.0
1.2813749313354492,153,113,0.001567398119122257,1480,1499.0,1250,1493.0
1.3052680492401123,153,116,0.0017543859649122807,1480,1499.0,1250,1493.0
1.3295021057128906,153,117,0.001697792869269949,1480,1499.0,1250,1493.0
1.3533179759979248,153,115,0.001402524544179523,1480,1499.0,1250,1493.0
1.3771049976348877,154,109,0.0008547008547008547,1480,1499.0,1252.3199999999999,1494.0
1.4009151458740234,154,116,0.001282051282051282,1480,1499.0,1250,1494.0
1.424705982208252,154,120,0.0016420361247947454,1480,1499.0,1250.8,1494.0
1.44846510887146,155,119,0.001567398119122257,1480,1499.0,1261.3599999999999,1495.0
1.4724400043487549,155,120,0.0014492753623188406,1480,1499.0,1257.04,1495.0
1.4962170124053955,155,121,0.0017241379310344827,1480,1499.0,1250,1495.0
1.5200400352478027,155,118,0.0011947431302270011,1480,1499.0,1250,1495.0
1.5436830520629883,155,119,0.0012345679012345679,1480,1499.0,1250,1495.0
1.5671730041503906,156,121,0.0015151515151515152,1480,1499.0,1250,1496.0
1.5908260345458984,156,121,0.001466275659824047,1480,1499.0,1250,1496.0
1.6145820617675781,156,122,0.0016129032258064516,1480,1499.0,1258.72,1496.0
1.6384520530700684,157,122,0.0016129032258064516,1480,1499.0,1255.6800000000001,1497.0
